gene_name,Kruskal-Wallis H,KW p_value,ANOVA F,F p_value,On ratio
SDHC,23.439657125790497,0.0028433400783209736,2.145375446944748,0.031243390476866317,0.07386363636363637
OGT,13.606755544441656,0.09260871843953392,2.144716918750108,0.03129798489761856,0.7017045454545454
C15orf57,16.797034300654847,0.032293320475549156,2.143902367634937,0.03136563863254918,0.20170454545454544
SLC16A1,17.737353954483428,0.023284123778587365,2.1436383809623423,0.03138759399819225,0.13068181818181818
EEF1E1,17.763490943840488,0.023071233228383618,2.143071491234296,0.031434790317976864,0.17613636363636365
TRIM8,16.132853379938588,0.040517567440515975,2.142795627225653,0.03145778152731149,0.14204545454545456
C11orf83,17.160431359783555,0.028481206455457892,2.142457860917367,0.03148595341915283,0.16477272727272727
SZRD1,16.794432521825076,0.032322257168904016,2.1409323251246533,0.03161348949664469,0.3210227272727273
ACP2,18.690735460991565,0.016604021287883637,2.140770108196073,0.031627079573817087,0.07954545454545454
PTRH2,20.83258556586193,0.0076056997509291666,2.1404924494358664,0.031650353822268315,0.14772727272727273
RNF166,14.366033995964333,0.07270978737631051,2.140432098201869,0.031655414791745044,0.07386363636363637
LITAF,17.189779989745826,0.02819247803571502,2.140039496005532,0.031688356483995504,0.5198863636363636
KLRC4-KLRK1,19.34169383730364,0.013135298066749875,2.1399521487777755,0.031695689835756255,0.12215909090909091
FTSJ2,19.48638846873783,0.012464076733766186,2.1398485229382835,0.031704391954283935,0.17329545454545456
GOLGA4,17.435731128022283,0.025878469413931605,2.1396810473675667,0.03171846070002284,0.26420454545454547
MOB3A,15.1562286289654,0.05617793913594526,2.138305802523157,0.0318342105521095,0.1903409090909091
PDZD11,18.564985229514676,0.01736744984541471,2.13761889155039,0.03189217455901387,0.3693181818181818
RASD1,17.5202285887199,0.025125523664947802,2.137289148606058,0.03192003476617606,0.05397727272727273
EIF2S2,13.864560948332212,0.08536460647522869,2.1366773363986074,0.03197178796089587,0.7386363636363636
VPS53,15.799170593033445,0.04534647606826082,2.136371849343245,0.03199765869678673,0.23011363636363635
RHOA,13.055682537770632,0.10994805849120473,2.13543049112782,0.032077503452930506,0.6676136363636364
RP11-386I14.4,17.388201257456195,0.02631126459011331,2.134710414140885,0.03213870610539167,0.22727272727272727
WIBG,17.750167649109684,0.023179523761778974,2.134313950547271,0.03217245031307327,0.3181818181818182
ABT1,17.704542897984833,0.023553995110990246,2.134236848767739,0.032179016552847266,0.38636363636363635
UEVLD,16.720698216277377,0.033152454107548954,2.1332742693808884,0.03226109930524382,0.14204545454545456
GOLGA2,22.456971773388272,0.004136084111181383,2.132767811245823,0.03230436603949092,0.21306818181818182
RAB12,16.976366304646362,0.030356118424557946,2.1326251188628387,0.03231656612046896,0.3039772727272727
LSM2,19.68571585429628,0.011592791954592983,2.1317105340558795,0.03239486548390092,0.26420454545454547
GABARAP,10.705094344666568,0.21897526238264775,2.131314339326707,0.032428839917505926,0.6789772727272727
GRK5,13.173623922963886,0.10601374655653169,2.1309500921840074,0.03246010439398993,0.05965909090909091
CPT1A,17.796305049791368,0.02280655190513005,2.130180725497653,0.03252623488805127,0.36363636363636365
TBCE,17.65985595975199,0.02392628479002753,2.1296983387224295,0.03256776287773214,0.0625
KDM5A,17.513385416315806,0.025185727596868084,2.1295527229741116,0.032580308538317594,0.3352272727272727
SF1,18.88748780034836,0.01547308317153653,2.1288627898412567,0.03263981226354225,0.17613636363636365
APEH,27.762558399836102,0.0005215673709808373,2.128622527370404,0.03266055786881595,0.13352272727272727
ATXN3,20.909340476920768,0.007392197152094659,2.128534582804239,0.03266815459830811,0.1534090909090909
DENND3,28.11046537254448,0.0004536937366574672,2.1283052581330533,0.03268797169366599,0.09375
ATF6,18.95140959195909,0.015121680505320657,2.128157683217516,0.03270073036825152,0.15056818181818182
SQRDL,14.518072027753533,0.06922203567589445,2.1275978848315367,0.03274917070604253,0.5
SCP2,14.618117899295394,0.06701032810066035,2.1271511950640924,0.03278787201585159,0.5511363636363636
RP11-384C4.3,16.15967509440741,0.04015086324988622,2.1270109418812284,0.03280003246634604,0.28125
RP1-111D6.3,15.915174426401075,0.04361044409734112,2.126428356365808,0.03285059017526032,0.056818181818181816
MCM6,20.711460083612717,0.007954715427267375,2.126261524653794,0.0328650816085305,0.1903409090909091
HPS3,14.457359608972034,0.07059621468539308,2.126027505259446,0.03288541928041329,0.09943181818181818
NDUFA2,13.827474495464019,0.086374546945708,2.1255245703871073,0.03292916740398227,0.5255681818181818
RPL38,15.510512405739663,0.04994668898328488,2.1254751350882417,0.03293347052258497,0.8267045454545454
GRN,24.93024766561282,0.0015974317641983232,2.1250451941785484,0.03297091725937281,0.10511363636363637
HNRNPA3,15.725141412120962,0.04648745651206844,2.1228922590831245,0.033159035987471094,0.4034090909090909
CARHSP1,18.845085005339268,0.01571045216585834,2.1227865672953223,0.033168297070653094,0.3664772727272727
GLS,16.14714081050616,0.04032184629890551,2.1226274460963896,0.0331822444172253,0.6164772727272727
VMP1,22.164945235159482,0.0046192981702349685,2.122561564169922,0.033188020738547305,0.7954545454545454
RPL23A,11.429961011179412,0.1785064455963457,2.1221228394247915,0.0332265108960858,0.9744318181818182
RPL41,22.962082648814793,0.0034132703843780476,2.1210772467497265,0.03331841218733759,0.9943181818181818
DPM1,15.565146143849072,0.04904435278770688,2.120427220045028,0.03337566615166733,0.23295454545454544
TMEM14D,15.310038494563504,0.0533900110415229,2.1201137704484663,0.033403307681902486,0.0625
CLDND2,14.423625761261407,0.0713703716007394,2.1193222038767003,0.03347320785077525,0.05397727272727273
PSMD1,15.869637246875927,0.04428446745204716,2.118994719540195,0.03350216695438149,0.48295454545454547
B3GNT2,16.245716197243915,0.03899518310768806,2.1187021945572293,0.033528054571341954,0.24431818181818182
BLOC1S4,18.62649800244791,0.01698994037119083,2.1184319666743927,0.03355198568370682,0.10227272727272728
ZMYM4,17.319304640129236,0.02695069849603742,2.118363427747251,0.0335580579776264,0.05965909090909091
CHD6,16.31635808236586,0.03806949873205322,2.1183014749492712,0.03356354765478999,0.16193181818181818
NDUFB3,23.606321599394803,0.002667075882751596,2.1181705086827054,0.03357515544104255,0.7585227272727273
RP11-305L7.3,18.406072700574693,0.018379842637492,2.1179607127231743,0.033593757923433505,0.06818181818181818
PIN1,13.568416329439206,0.09373149603778871,2.117426203409205,0.033641196382639946,0.48579545454545453
PRKDC,20.208389508228223,0.009575750492286731,2.116924389602785,0.03368579042598681,0.30113636363636365
RAC1P2,15.707570373222032,0.046762131375610486,2.1163397040689116,0.033737819074572656,0.05113636363636364
GHITM,19.83343324520234,0.01098493568759187,2.116253825745672,0.0337454673815826,0.8267045454545454
SERP1,14.932591403866102,0.06046950704831567,2.1155151772567473,0.033811318658582876,0.7443181818181818
HNRNPC,16.217076774263916,0.03937638849674107,2.1151014975100444,0.03384825142682597,0.7954545454545454
KIAA0825,12.53462912679982,0.1288963987624192,2.114805467381122,0.0338747038882834,0.11079545454545454
TULP4,17.740308450430582,0.02325996644862353,2.114719853703383,0.03388235772231366,0.23011363636363635
DAAM1,15.945828903791153,0.0431620622646478,2.1141534409709535,0.033933035827554844,0.2159090909090909
COG2,16.04946381757172,0.04167757983166811,2.113850023923148,0.033960212489651614,0.10795454545454546
NRAS,18.269600028773905,0.019293626115415116,2.1128700216620664,0.0340481299059415,0.2159090909090909
ZNF766,14.12770517727265,0.07849695620236277,2.1126941819481333,0.034063927374142905,0.17045454545454544
IL2RG,26.502774077717273,0.0008611513881804125,2.1118496228003134,0.03413989881937978,0.9943181818181818
SUMO1,11.046504806576918,0.19907807158045193,2.1112678746560136,0.034192322025960405,0.7357954545454546
PSMC1,11.830738590109092,0.15891719056532808,2.1111482984508423,0.0342031067996852,0.6789772727272727
NSF,14.809446973077744,0.0629582821128127,2.11098676402441,0.034217680933790406,0.23011363636363635
CCT3,16.47149694145671,0.03610775999388344,2.1108947298846754,0.03422598714902976,0.35795454545454547
PPP2CA,8.465566277426987,0.3893615906146934,2.110749281447602,0.034239117948681945,0.5909090909090909
SCO1,17.07290768579764,0.029358788523630237,2.110197827274003,0.0342889451912358,0.05965909090909091
PRKRIP1,18.812822205467707,0.01589337001175424,2.1100736492440055,0.034300174834507806,0.07102272727272728
MTAP,14.985256204869856,0.05943277849359096,2.109810358129248,0.03432399616558021,0.06534090909090909
VPS13B,18.70850321390222,0.016498754969470987,2.109723178131348,0.03433188722589079,0.1590909090909091
POLR2E,13.07417854246896,0.10932272061668254,2.1094738090201846,0.034354468183799454,0.40625
NME1,14.731917750253603,0.06457260737948231,2.1092845603753694,0.034371614412413404,0.3522727272727273
SNRPA1,17.285826706772813,0.027266647135346885,2.109236403668966,0.034375978770808516,0.32670454545454547
BAD,18.51631168806508,0.017671783753289625,2.109093165487768,0.034388963277702196,0.1534090909090909
ATAD5,20.650419698158593,0.008136373973737685,2.1090037713444785,0.03439706917235973,0.08238636363636363
HEXIM1,16.81710827637273,0.03207087180966551,2.108957659282931,0.034401251127488736,0.1534090909090909
FBXO30,20.32060443173837,0.009188819227860141,2.108877032644142,0.03440856439747303,0.07954545454545454
NAA25,11.575426664994385,0.17117612607353266,2.107846829069971,0.03450213816299317,0.09659090909090909
NAAA,19.79155065723846,0.011154118108983023,2.107497220343985,0.03453394758573825,0.1846590909090909
