,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_A6_D14_p2_M12,,,A378,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3538,8.171599480345463,18245.049,9.811704,109.55543,4.705517,0.6004666,18245.049,3538,0
P20407_A6_D14_p2_O12,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4824,8.481566013773087,22951.193,10.041169,132.45166,4.893739,0.5771014,22951.193,4824,0
P20407_A6_D14_p2_L12,,,A424,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4271,8.35983738064003,20732.57,9.939509,125.39863,4.839441,0.6048388,20732.57,4271,0
P20407_A6_D14_p2_C12,,,A109,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3521,8.166784289056151,18336.848,9.816722,116.374306,4.765368,0.6346473,18336.848,3521,0
P20407_A6_D14_p2_G12,,,A403,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3444,8.144679183447758,18153.945,9.806698,121.263054,4.8061748,0.66797084,18153.945,3444,0
P20407_A6_D14_p2_A12,,,A857,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4194,8.341648618901306,20662.652,9.9361315,121.364075,4.8070006,0.5873596,20662.652,4194,0
P20407_A6_D14_p2_K12,,,A22,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2201,7.697121317282625,12587.674,9.440553,127.12558,4.8530107,1.0099212,12587.674,2201,0
P20407_A6_D14_p2_H12,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3279,8.09559870137819,17473.693,9.768509,113.68561,4.7421947,0.6506101,17473.693,3279,0
P20407_A6_D14_p2_F12,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4307,8.36822903827628,21169.02,9.960341,119.95895,4.795451,0.5666722,21169.02,4307,0
P20407_A6_D14_p2_P12,,,A584,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5578,8.626764827845529,25399.26,10.142514,121.3096,4.8065557,0.47761077,25399.26,5578,0
P20407_A6_D14_p2_J12,,,A330,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4419,8.393894975071744,21466.404,9.974291,131.68999,4.8880153,0.6134702,21466.404,4419,0
P20407_A6_D14_p2_D12,,,A177,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4369,8.382518288089635,21330.326,9.967932,123.127556,4.8213096,0.5772418,21330.326,4369,0
P20407_A6_D14_p2_B12,,,A177,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5886,8.68050180902826,26347.393,10.179163,123.84082,4.8270397,0.47003064,26347.393,5886,0
P20407_A6_D14_p2_E12,,,A921,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4950,8.507344855361422,23147.963,10.0497055,133.26581,4.8998213,0.57571286,23147.963,4950,0
P20407_A6_D14_p1_F2,,,A398,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5342,8.583542571957771,24987.895,10.126186,127.32477,4.854564,0.5095458,24987.895,5342,0
P20407_A6_D14_p1_N2,,,A58,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3650,8.202756381655638,18979.12,9.851148,131.06235,4.883274,0.69056076,18979.12,3650,0
P20407_A6_D14_p1_A2,,,A545,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2682,7.894690850425624,14940.75,9.611915,128.36151,4.862611,0.859137,14940.75,2682,0
P20407_A6_D14_p1_O2,,,A222,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5274,8.570733958344267,24400.525,10.102401,119.744965,4.7936807,0.49074748,24400.525,5274,0
P20407_A6_D14_p1_H2,,,A217,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4562,8.425735580927402,22151.338,10.005698,120.5441,4.800277,0.54418427,22151.338,4562,0
P20407_A6_D14_p1_D2,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3512,8.164225652265827,18350.643,9.817474,114.74971,4.75143,0.6253171,18350.643,3512,0
P20407_A6_D14_p1_C2,,,A902,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3028,8.015987811027237,16499.123,9.711123,124.63345,4.833369,0.7553944,16499.123,3028,0
P20407_A6_D14_p1_E2,,,A290,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3218,8.076826031298808,17195.746,9.752476,131.24039,4.884621,0.7632143,17195.746,3218,0
P20407_A6_D14_p1_L2,,,A437,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5972,8.695004592732307,26291.09,10.177023,125.888916,4.8433123,0.4788273,26291.09,5972,0
P20407_A6_D14_p1_K2,,,A577,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3317,8.10711747075039,17492.65,9.769593,117.85109,4.777871,0.67371774,17492.65,3317,0
P20407_A6_D14_p1_I2,,,A923,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3216,8.076204527239026,17401.246,9.764355,107.52434,4.6869745,0.6179117,17401.246,3216,0
P20407_A6_D14_p1_J2,,,A590,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5458,8.605020901781758,25070.574,10.12949,122.48416,4.816113,0.4885575,25070.574,5458,0
P20407_A6_D14_p1_P2,,,A545,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3051,8.023552392404348,16670.111,9.721433,123.10938,4.821163,0.73850363,16670.111,3051,0
P20407_A6_D14_p1_M2,,,A971,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3010,8.010027528481734,16247.8125,9.695775,119.44006,4.791152,0.73511475,16247.8125,3010,0
P20407_A6_D14_p1_G2,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2750,7.919719760924575,15291.674,9.635129,117.922005,4.7784677,0.7711517,15291.674,2750,0
P20407_A6_D14_p6_M19,,,A556,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4104,8.31996102188653,20325.58,9.919684,129.65048,4.8725257,0.6378686,20325.58,4104,0
P20407_A6_D14_p6_I19,,,A73,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2433,7.797291273547472,13840.603,9.535434,111.253716,4.720762,0.8038213,13840.603,2433,0
P20407_A6_D14_p6_K19,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3154,8.056743774975313,17031.25,9.742864,121.77435,4.810348,0.7150054,17031.25,3154,1
P20407_A6_D14_p6_A19,,,A27,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3198,8.070593539949519,17124.607,9.74833,124.98779,4.836185,0.72987247,17124.607,3198,0
P20407_A6_D14_p6_F19,,,A94,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5559,8.623353387244627,24970.262,10.125481,127.07438,4.852611,0.50890285,24970.262,5559,0
P20407_A6_D14_p6_C19,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2640,7.878912912297133,14665.511,9.593322,117.83996,4.7777777,0.8035176,14665.511,2640,0
P20407_A6_D14_p6_G19,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3825,8.249575150000199,19417.203,9.873966,106.05122,4.6733074,0.5461715,19417.203,3825,0
P20407_A6_D14_p6_N19,,,A69,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3878,8.263332667439967,19560.234,9.881305,125.043976,4.836631,0.6392765,19560.234,3878,0
P20407_A6_D14_p6_D19,,,A195,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4373,8.383433201236713,21473.717,9.974631,125.905045,4.843439,0.58632165,21473.717,4373,0
P20407_A6_D14_p6_L19,,,A563,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2277,7.731053144007127,13069.2295,9.478092,113.46045,4.740229,0.86814946,13069.2295,2277,0
P20407_A6_D14_p6_J19,,,A137,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3511,8.163940954755008,18302.707,9.814858,140.05173,4.9491267,0.7651968,18302.707,3511,0
P20407_A6_D14_p6_H19,,,A357,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2759,7.9229859587111955,15272.871,9.633899,133.768,4.903555,0.87585366,15272.871,2759,0
P20407_A6_D14_p6_P19,,,A424,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3058,8.025843344150903,16491.393,9.710654,127.349785,4.854759,0.7722197,16491.393,3058,0
P20407_A6_D14_p6_O19,,,A203,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2487,7.81923445385907,14096.713,9.553768,115.87892,4.7611384,0.822028,14096.713,2487,0
P20407_A6_D14_p6_B19,,,A524,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2931,7.983440063006542,15863.532,9.671842,122.33009,4.8148646,0.77114034,15863.532,2931,0
P20407_A6_D14_p6_E19,,,A270,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3875,8.262558973010657,19470.506,9.876707,128.32217,4.8623066,0.6590593,19470.506,3875,0
P20407_A6_D14_p3_M24,,,A424,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3530,8.169336395928386,18361.064,9.818042,116.574554,4.7670727,0.63490087,18361.064,3530,0
P20407_A6_D14_p3_A24,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4471,8.405591014834934,21478.188,9.97484,133.74098,4.903354,0.6226828,21478.188,4471,0
P20407_A6_D14_p3_E24,,,A187,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3503,8.161660452056282,18279.078,9.813567,130.31686,4.877613,0.71292907,18279.078,3503,0
P20407_A6_D14_p3_H24,,,A500,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2527,7.8351837552667485,14163.89,9.558521,131.51547,4.886699,0.9285266,14163.89,2527,0
P20407_A6_D14_p3_N24,,,A70,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3235,8.082093278178382,17334.943,9.760537,122.966484,4.820011,0.7093561,17334.943,3235,0
P20407_A6_D14_p3_D24,,,A165,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3558,8.177234885510194,17907.031,9.793005,129.78647,4.873566,0.72477937,17907.031,3558,0
P20407_A6_D14_p3_C24,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5151,8.54714026778419,23413.59,10.061114,140.84094,4.954706,0.601535,23413.59,5151,0
P20407_A6_D14_p3_F24,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2517,7.831220214604293,14253.428,9.564823,134.9982,4.9126415,0.94712794,14253.428,2517,0
P20407_A6_D14_p3_O24,,,A480,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3549,8.174702882469461,18343.795,9.8171015,130.49525,4.8789706,0.7113864,18343.795,3549,0
P20407_A6_D14_p3_L24,,,A142,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,7123,8.871224644409553,29839.527,10.303623,128.8177,4.8661313,0.43170154,29839.527,7123,0
P20407_A6_D14_p3_G24,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4302,8.3670677328386,21370.363,9.969807,119.60872,4.7925515,0.55969435,21370.363,4302,0
P20407_A6_D14_p3_I24,,,A310,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4756,8.467372496432281,22989.268,10.042827,125.46632,4.839976,0.5457604,22989.268,4756,0
P20407_A6_D14_p3_J24,,,A664,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5391,8.592671652592143,24879.367,10.121835,128.56097,4.8641515,0.5167373,24879.367,5391,0
P20407_A6_D14_p5_N22,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6359,8.757783656334167,27536.697,10.223311,136.70085,4.9250836,0.49643153,27536.697,6359,0
P20407_A6_D14_p5_G22,,,A70,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3925,8.275376374836407,20006.693,9.9038725,149.50427,5.0139914,0.74727124,20006.693,3925,0
P20407_A6_D14_p5_A22,,,A126,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5313,8.57810012631976,24531.713,10.107762,143.68457,4.974556,0.5857095,24531.713,5313,0
P20407_A6_D14_p5_K22,,,A345,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3995,8.293049139768444,20241.523,9.915541,122.10757,4.8130584,0.6032528,20241.523,3995,0
P20407_A6_D14_p4_O22,,,A759,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3187,8.067149039910106,16957.35,9.738516,120.43129,4.7993484,0.71020114,16957.35,3187,0
P20407_A6_D14_p5_E22,,,A315,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4152,8.331586243630754,20779.295,9.94176,146.09277,4.9910636,0.703069,20779.295,4152,0
P20407_A6_D14_p5_M22,,,A143,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3432,8.141189793457691,17859.47,9.790345,153.29532,5.0388684,0.85834193,17859.47,3432,0
P20407_A6_D14_p5_I22,,,A160,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3761,8.232706009860976,19122.463,9.858671,140.06386,4.9492126,0.7324572,19122.463,3761,0
P20407_A6_D14_p5_H22,,,A714,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6833,8.829665432675236,28871.893,10.2706585,145.21715,4.9850926,0.5029707,28871.893,6833,0
P20407_A6_D14_p5_P22,,,A292,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6530,8.784315349902657,28333.027,10.251819,145.22401,4.98514,0.5125609,28333.027,6530,0
P20407_A6_D14_p5_C22,,,A206,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5107,8.53856321715243,23814.785,10.078104,122.830826,4.8189163,0.5157755,23814.785,5107,0
P20407_A6_D14_p5_J22,,,A300,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5487,8.610319169405722,25295.91,10.138437,141.88388,4.9620323,0.5608965,25295.91,5487,0
P20407_A6_D14_p5_F22,,,A330,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4011,8.297045149081827,20165.744,9.91179,128.50093,4.863688,0.63722384,20165.744,4011,0
P20407_A6_D14_p5_B22,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2327,7.752764808851328,13396.987,9.50286,164.0676,5.106355,1.2246604,13396.987,2327,1
P20407_A6_D14_p4_J22,,,A73,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3464,8.150467911624004,18151.736,9.806577,130.71582,4.8806467,0.7201285,18151.736,3464,0
P20407_A6_D14_p5_O22,,,A782,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3009,8.009695357742922,16240.185,9.695306,149.92525,5.0167847,0.9231745,16240.185,3009,0
P20407_A6_D14_p5_D22,,,A464,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3779,8.237479288613633,19485.736,9.877489,122.75818,4.8183293,0.6299899,19485.736,3779,0
P20407_A6_D14_p4_L22,,,A709,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2570,7.852050207265889,14516.315,9.583097,137.34998,4.9297867,0.9461766,14516.315,2570,0
P20407_A6_D14_p5_L22,,,A895,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6396,8.763584409450138,28018.902,10.24067,129.15605,4.8687344,0.46096045,28018.902,6396,0
P20407_A6_D14_p2_N18,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4506,8.413387022690648,21997.621,9.998735,135.1051,4.9134274,0.6141805,21997.621,4506,0
P20407_A6_D14_p2_I18,,,A837,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3231,8.080856419640986,17155.318,9.750122,128.68166,4.8650827,0.75009775,17155.318,3231,0
P20407_A6_D14_p2_M18,,,A362,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5684,8.645586406184636,25764.547,10.156794,129.36894,4.8703685,0.50212,25764.547,5684,0
P20407_A6_D14_p2_O18,,,A395,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5087,8.534640105019959,23916.217,10.082354,134.22942,4.906973,0.56124854,23916.217,5087,0
P20407_A6_D14_p2_L18,,,A357,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2887,7.968319500012717,15787.989,9.6670685,119.187614,4.789054,0.7549259,15787.989,2887,0
P20407_A6_D14_p2_C18,,,A357,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3338,8.113426639943654,17561.65,9.77353,112.75774,4.7340713,0.64206797,17561.65,3338,0
P20407_A6_D14_p2_G18,,,A796,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4755,8.467162257810672,22824.377,10.035628,133.48796,4.9014745,0.5848482,22824.377,4755,0
P20407_A6_D14_p2_A18,,,A41,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2688,7.896924656268864,14840.22,9.605164,119.21395,4.7892733,0.8033166,14840.22,2688,0
P20407_A6_D14_p2_K18,,,A362,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2951,7.990238185720363,15957.535,9.677749,111.66356,4.7244062,0.6997544,15957.535,2951,0
P20407_A6_D14_p2_H18,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5759,8.658692753689937,25671.87,10.15319,123.74845,4.826299,0.4820391,25671.87,5759,0
P20407_A6_D14_p2_F18,,,A630,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2989,8.003028666384733,16287.371,9.698207,118.446846,4.7828712,0.7272312,16287.371,2989,0
P20407_A6_D14_p2_P18,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2066,7.633853559681768,12273.927,9.415314,144.77953,4.9820952,1.1795697,12273.927,2066,1
P20407_A6_D14_p2_J18,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4550,8.423102268016642,22326.47,10.013573,124.3544,4.831145,0.55698186,22326.47,4550,0
P20407_A6_D14_p2_D18,,,A524,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3388,8.128290171607052,18041.81,9.800503,125.59738,4.841012,0.6961462,18041.81,3388,0
P20407_A6_D14_p2_B18,,,A625,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5842,8.672999642554437,26058.992,10.168157,134.08652,4.9059153,0.5145499,26058.992,5842,0
P20407_A6_D14_p2_E18,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4583,8.430327258394575,22558.041,10.023891,137.9094,4.9338217,0.6113536,22558.041,4583,1
P20407_A6_D14_p3_M6,,,A787,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4639,8.442469645220301,22360.47,10.015095,118.907135,4.7867174,0.5317738,22360.47,4639,0
P20407_A6_D14_p3_K6,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3969,8.286521373681236,20003.57,9.903716,125.012726,4.836383,0.624952,20003.57,3969,0
P20407_A6_D14_p3_A6,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4053,8.307459327011946,20555.268,9.930922,123.41108,4.823591,0.6003866,20555.268,4053,0
P20407_A6_D14_p3_E6,,,A694,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6916,8.841737428600585,29172.336,10.281011,121.74438,4.810104,0.41732815,29172.336,6916,0
P20407_A6_D14_p3_H6,,,A186,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3382,8.12651816878071,17714.348,9.7821865,127.7397,4.8577924,0.7211087,17714.348,3382,0
P20407_A6_D14_p3_N6,,,A739,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6217,8.735203590618699,26871.871,10.198873,128.90749,4.8668227,0.4797116,26871.871,6217,0
P20407_A6_D14_p3_D6,,,A501,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3985,8.29054350077274,20072.678,9.907165,123.02861,4.8205123,0.61291575,20072.678,3985,0
P20407_A6_D14_p3_B6,,,A155,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3791,8.240648863374913,19248.727,9.8652525,126.26527,4.8462734,0.6559669,19248.727,3791,0
P20407_A6_D14_p3_C6,,,A596,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4491,8.410053315858335,22076.908,10.002333,134.61127,4.9097924,0.6097379,22076.908,4491,0
P20407_A6_D14_p3_F6,,,A73,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4348,8.37770121259764,21496.021,9.97567,143.51797,4.973404,0.667649,21496.021,4348,0
P20407_A6_D14_p3_O6,,,A94,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4986,8.514589805546123,23429.846,10.061809,135.40857,4.9156547,0.577932,23429.846,4986,0
P20407_A6_D14_p3_L6,,,A634,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3950,8.281723990411392,19999.28,9.9035015,130.40843,4.87831,0.65206563,19999.28,3950,0
P20407_A6_D14_p3_G6,,,A158,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5176,8.551981016901902,24074.969,10.088969,121.090614,4.8047633,0.5029731,24074.969,5176,0
P20407_A6_D14_p3_I6,,,A1,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3104,8.040768994367578,16732.094,9.725143,135.46939,4.9161005,0.809638,16732.094,3104,0
P20407_A6_D14_p3_J6,,,A1054,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4853,8.487558386286548,23164.504,10.05042,127.30585,4.854417,0.54957294,23164.504,4853,0
P20407_A6_D14_p6_M18,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4531,8.418918622147897,22038.623,10.000597,145.27597,4.985495,0.6591881,22038.623,4531,0
P20407_A6_D14_p6_I18,,,A373,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4906,8.498418036089904,23435.03,10.06203,132.96092,4.897548,0.56735975,23435.03,4906,0
P20407_A6_D14_p6_K18,,,A126,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6317,8.75115798136203,27074.525,10.206386,131.19365,4.884268,0.4845649,27074.525,6317,0
P20407_A6_D14_p6_A18,,,A204,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2983,8.001019961323651,16268.97,9.697077,158.90451,5.074577,0.9767337,16268.97,2983,0
P20407_A6_D14_p6_F18,,,A297,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3177,8.064007347096661,16890.078,9.734541,127.75098,4.85788,0.756367,16890.078,3177,0
P20407_A6_D14_p6_C18,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5366,8.588024372176829,24904.498,10.122844,125.681015,4.8416724,0.50465184,24904.498,5366,1
P20407_A6_D14_p6_N18,,,A6,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3665,8.20685642839965,19071.59,9.856008,125.48291,4.840107,0.65795726,19071.59,3665,0
P20407_A6_D14_p6_D18,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4690,8.453401058328458,22466.107,10.019808,130.34485,4.877826,0.5801844,22466.107,4690,0
P20407_A6_D14_p6_J18,,,A996,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3551,8.17526610411206,18547.686,9.828155,149.40483,5.0133305,0.8055174,18547.686,3551,0
P20407_A6_D14_p6_H18,,,A39,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3440,8.14351740579748,17985.336,9.797368,133.66551,4.902794,0.74319166,17985.336,3440,0
P20407_A6_D14_p6_O18,,,A66,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3335,8.112527763478637,17525.008,9.771441,126.042175,4.844519,0.71921325,17525.008,3335,0
P20407_A6_D14_p6_B18,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5019,8.521185212685776,23707.557,10.073591,134.8078,4.9112406,0.568628,23707.557,5019,0
P20407_A6_D14_p6_E18,,,A108,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3135,8.0507033814703,16771.012,9.727467,140.45183,4.951959,0.8374678,16771.012,3135,0
P20407_A6_D14_p2_N23,,,A15,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5939,8.68946441235669,26709.217,10.192801,129.5178,4.8715096,0.484918,26709.217,5939,0
P20407_A6_D14_p2_M23,,,A400,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4144,8.329658067569396,20533.55,9.929864,131.46445,4.8863144,0.6402421,20533.55,4144,0
P20407_A6_D14_p2_O23,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5826,8.670257567143075,25962.033,10.164429,138.41751,4.9374733,0.5331536,25962.033,5826,0
P20407_A6_D14_p2_C23,,,A356,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3204,8.07246736935477,17304.266,9.758766,129.31108,4.8699245,0.74727863,17304.266,3204,0
P20407_A6_D14_p2_G23,,,A384,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4004,8.29529885950246,20025.158,9.904795,127.92928,4.859264,0.6388428,20025.158,4004,0
P20407_A6_D14_p2_A23,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2448,7.803435056952168,13955.456,9.543697,143.45006,4.972934,1.0279138,13955.456,2448,1
P20407_A6_D14_p2_K23,,,A516,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5149,8.546751993657782,24023.742,10.08684,136.5847,4.9242396,0.5685405,24023.742,5149,0
P20407_A6_D14_p2_H23,,,A122,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4597,8.433376705323127,22337.396,10.014062,136.06537,4.920458,0.6091371,22337.396,4597,0
P20407_A6_D14_p2_F23,,,A1064,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4184,8.339261982923576,20888.621,9.947008,122.6768,4.817672,0.5872901,20888.621,4184,0
P20407_A6_D14_p2_P23,,,A606,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5808,8.667163717992533,25951.508,10.164023,127.61562,4.856828,0.49174646,25951.508,5808,0
P20407_A6_D14_p2_D23,,,A70,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3608,8.19118600464279,18568.809,9.829292,122.41544,4.815556,0.65925306,18568.809,3608,0
P20407_A6_D14_p2_B23,,,A1041,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4879,8.492900498847193,23412.047,10.0610485,148.69984,5.008632,0.63514245,23412.047,4879,0
P20407_A6_D14_p2_E23,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4113,8.322151070212902,20733.822,9.939569,143.71883,4.974793,0.69316125,20733.822,4113,0
P20407_A6_D14_p1_F22,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5817,8.668711839055147,25440.236,10.144127,122.4521,4.815853,0.48133242,25440.236,5817,0
P20407_A6_D14_p1_N22,,,A703,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5723,8.652423140676342,25868.068,10.160803,121.84402,4.8109155,0.47102097,25868.068,5723,0
P20407_A6_D14_p1_A22,,,A247,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5171,8.551014739891748,24287.146,10.097744,120.99922,4.8040147,0.4982027,24287.146,5171,0
