,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_A30_D14_p1_A2,,,B806,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3540,8.172164452111904,18030.146,9.799856,133.87476,4.9043465,0.7425051,18030.146,3540,0
P20407_A30_D14_p1_D2,,,B493,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3842,8.254008590564844,19139.635,9.859569,133.33359,4.9003263,0.69663596,19139.635,3842,0
P20407_A30_D14_p1_B2,,,B713,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2704,7.902857191280582,14902.9375,9.609381,150.38103,5.0198,1.0090697,14902.9375,2704,0
P20407_A30_D14_p1_K2,,,B741,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3568,8.18004072349016,18213.354,9.809965,134.51201,4.9090605,0.7385351,18213.354,3568,0
P20407_A30_D14_p1_N2,,,B1419,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3211,8.074649075066652,16660.93,9.720881,133.48897,4.901482,0.8012096,16660.93,3211,0
P20407_A30_D14_p3_F13,,,B155,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3897,8.268218880067506,19437.475,9.87501,141.9684,4.9626236,0.730385,19437.475,3897,0
P20407_A30_D14_p3_N13,,,B1026,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3226,8.079308192051961,16711.371,9.723905,147.289,4.999163,0.88136995,16711.371,3226,0
P20407_A30_D14_p3_A13,,,B744,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4638,8.442254104751743,21891.701,9.993909,132.80215,4.8963623,0.6066324,21891.701,4638,0
P20407_A30_D14_p3_O13,,,B135,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2897,7.971776122880628,15400.547,9.642223,131.12216,4.883727,0.8514124,15400.547,2897,0
P20407_A30_D14_p3_H13,,,B135,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5558,8.62317351495347,24845.672,10.120479,142.55545,4.9667215,0.5737637,24845.672,5558,0
P20407_A30_D14_p3_D13,,,B176,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3238,8.08301991917133,17112.281,9.74761,117.23935,4.772711,0.6851182,17112.281,3238,0
P20407_A30_D14_p3_C13,,,B1432,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3293,8.099857910737585,17345.723,9.761159,133.06624,4.898334,0.76714146,17345.723,3293,0
P20407_A30_D14_p3_E13,,,B637,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3887,8.265650165580329,19636.71,9.885207,130.05763,4.875637,0.6623188,19636.71,3887,0
P20407_A30_D14_p3_L13,,,B63,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2924,7.981049759665957,15845.471,9.670702,116.68837,4.76804,0.7364147,15845.471,2924,0
P20407_A30_D14_p3_B13,,,B205,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3375,8.124446855715847,17624.037,9.777076,132.93915,4.8973856,0.75430584,17624.037,3375,0
P20407_A30_D14_p3_K13,,,B406,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3121,8.046229101075378,16619.33,9.718382,140.43121,4.9518137,0.8449872,16619.33,3121,0
P20407_A30_D14_p3_I13,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2653,7.8838232148921525,14810.662,9.60317,130.16997,4.876494,0.8788937,14810.662,2653,1
P20407_A30_D14_p3_J13,,,B1097,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3522,8.167068178341237,18092.043,9.803283,138.62628,4.9389696,0.7662279,18092.043,3522,0
P20407_A30_D14_p3_P13,,,B537,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3298,8.101374671228582,17267.293,9.756627,149.9145,5.0167136,0.8681992,17267.293,3298,0
P20407_A30_D14_p3_M13,,,B913,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3572,8.181160858023409,18019.672,9.799274,130.14456,4.8763003,0.72223604,18019.672,3572,0
P20407_A30_D14_p3_G13,,,B315,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5907,8.68406264365127,26038.791,10.167381,134.7181,4.9105797,0.5173746,26038.791,5907,0
P20407_A30_D14_p1_J22,,,B995,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2760,7.923348211930154,15025.236,9.617553,137.30713,4.9294767,0.9138434,15025.236,2760,0
P20407_A30_D14_p1_F22,,,B254,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2785,7.932362154339751,15249.591,9.632374,133.59282,4.902254,0.87604195,15249.591,2785,0
P20407_A30_D14_p1_C22,,,B1388,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2418,7.791109510610028,13630.112,9.52011,127.08638,4.852705,0.93239427,13630.112,2418,0
P20407_A30_D14_p1_E22,,,B86,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2988,8.002694162283937,15897.194,9.673961,112.051674,4.727845,0.70485187,15897.194,2988,0
P20407_A30_D14_p1_O22,,,B796,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3517,8.165647925297504,17816.535,9.787938,127.01031,4.852111,0.7128788,17816.535,3517,0
P20407_A30_D14_p1_M22,,,B212,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2834,7.949797216161852,15338.343,9.638176,116.438416,4.765914,0.759133,15338.343,2834,0
P20407_A30_D14_p1_P22,,,B251,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2599,7.8632667240095735,14225.887,9.562889,118.0265,4.779346,0.82966006,14225.887,2599,0
P20407_A30_D14_p1_I22,,,B1364,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3146,8.054204897064407,16624.549,9.718696,130.47275,4.8787994,0.7848198,16624.549,3146,0
P20407_A30_D14_p1_G22,,,B225,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3055,8.024862150286411,16385.758,9.704228,130.74985,4.880905,0.7979481,16385.758,3055,0
P20407_A30_D14_p1_L22,,,B209,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3542,8.172729104865471,18193.78,9.80889,137.92882,4.933962,0.75810975,18193.78,3542,0
P20407_A30_D14_p1_A22,,,B334,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1915,7.557994958530806,11316.152,9.334075,107.251465,4.684457,0.9477733,11316.152,1915,0
P20407_A30_D14_p1_D22,,,B100,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2793,7.935229539816907,15011.305,9.616626,135.09714,4.9133687,0.89996934,15011.305,2793,0
P20407_A30_D14_p1_B22,,,B132,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2891,7.969703583278656,15547.033,9.65169,131.17894,4.8841567,0.8437554,15547.033,2891,0
P20407_A30_D14_p1_K22,,,B645,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2805,7.939515260662406,15250.015,9.632401,122.467255,4.815976,0.80306315,15250.015,2805,0
P20407_A30_D14_p1_H22,,,B187,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2824,7.946263643580541,15201.987,9.629248,137.63393,4.9318366,0.90536803,15201.987,2824,0
P20407_A30_D14_p1_N22,,,B1119,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2969,7.996317231796746,15566.933,9.652968,135.58685,4.9169607,0.8709927,15566.933,2969,0
P20407_A30_D14_p5_M20,,,B157,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3683,8.211754397375197,19073.219,9.856092,114.96276,4.753269,0.6027444,19073.219,3683,0
P20407_A30_D14_p5_P20,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2077,7.639161171659173,12121.396,9.40281,147.69734,5.001913,1.2184845,12121.396,2077,1
P20407_A30_D14_p5_G20,,,B927,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3267,8.091933455979893,17082.217,9.7458515,140.351,4.9512463,0.8216205,17082.217,3267,0
P20407_A30_D14_p5_B20,,,B488,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5512,8.614864218589684,25161.824,10.133123,138.97592,4.9414706,0.55232847,25161.824,5512,0
P20407_A30_D14_p5_E20,,,B992,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2852,7.9561263512135,15524.721,9.650253,124.188614,4.8298216,0.79994106,15524.721,2852,0
P20407_A30_D14_p5_I20,,,B297,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3810,8.24564690087386,19101.035,9.857551,138.31728,4.9367537,0.724135,19101.035,3810,0
P20407_A30_D14_p5_C20,,,B905,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2944,7.987864096085687,15870.734,9.672296,130.06523,4.875695,0.81952876,15870.734,2944,0
P20407_A30_D14_p5_H20,,,B1191,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3320,8.108021221376747,17330.44,9.760278,135.75333,4.9181786,0.78332305,17330.44,3320,0
P20407_A30_D14_p5_O20,,,B1573,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3335,8.112527763478637,17300.422,9.758544,129.8151,4.873785,0.750358,17300.422,3335,0
P20407_A30_D14_p5_A20,,,B8,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3905,8.270269111436624,19322.32,9.869068,116.15332,4.7634835,0.6011355,19322.32,3905,0
P20407_A30_D14_p5_J20,,,B350,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4242,8.353025845202325,20558.87,9.931096,144.2762,4.9786367,0.7017711,20558.87,4242,0
P20407_A30_D14_p5_N20,,,B588,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3543,8.173011311724972,18255.691,9.812287,120.04689,4.796178,0.6575861,18255.691,3543,0
P20407_A30_D14_p5_K20,,,B205,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3979,8.289037098278483,19965.73,9.901823,132.97485,4.897652,0.66601545,19965.73,3979,0
P20407_A30_D14_p5_L20,,,B1229,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3735,8.225770799348734,18776.611,9.840421,149.33525,5.012868,0.79532593,18776.611,3735,0
P20407_A30_D14_p5_D20,,,B102,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2342,7.759187438507795,13348.976,9.4992695,124.84811,4.835076,0.9352636,13348.976,2342,0
P20407_A30_D14_p5_F20,,,B523,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2916,7.978310969867722,15755.1455,9.664986,132.81393,4.8964505,0.84298766,15755.1455,2916,0
P20407_A30_D14_p2_N20,,,B196,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2704,7.902857191280582,15010.814,9.616592,122.7865,4.818558,0.81798697,15010.814,2704,0
P20407_A30_D14_p2_I20,,,B167,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2873,7.96346006663897,15602.908,9.655276,126.28456,4.846425,0.8093655,15602.908,2873,0
P20407_A30_D14_p2_M20,,,B784,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4501,8.412277021466677,21528.14,9.977162,123.181244,4.821742,0.57218707,21528.14,4501,0
P20407_A30_D14_p2_O20,,,B1033,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3375,8.124446855715847,17781.94,9.785995,121.78512,4.810436,0.684881,17781.94,3375,0
P20407_A30_D14_p2_L20,,,B988,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5098,8.536799721055155,23434.611,10.062012,129.10242,4.868322,0.55090487,23434.611,5098,0
P20407_A30_D14_p2_C20,,,B56,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4076,8.313116702819253,20100.176,9.908534,124.78845,4.8346014,0.6208326,20100.176,4076,0
P20407_A30_D14_p2_G20,,,B155,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2823,7.945909598613133,15524.017,9.6502075,119.97686,4.7955995,0.77284676,15524.017,2823,0
P20407_A30_D14_p2_K20,,,B1057,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5339,8.582980931954241,24288.217,10.097788,132.2922,4.892544,0.5446765,24288.217,5339,0
P20407_A30_D14_p2_H20,,,B510,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3135,8.0507033814703,16622.043,9.718545,125.66967,4.841583,0.75604224,16622.043,3135,0
P20407_A30_D14_p2_F20,,,B797,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2584,7.85748078694253,14539.566,9.584698,123.73613,4.8262005,0.85103035,14539.566,2584,0
P20407_A30_D14_p2_P20,,,B1077,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3235,8.082093278178382,17140.965,9.749285,122.07875,4.8128242,0.7122047,17140.965,3235,0
P20407_A30_D14_p2_J20,,,B166,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2616,7.869783902530146,14644.635,9.591898,110.20666,4.71139,0.75253946,14644.635,2616,0
P20407_A30_D14_p2_D20,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1437,7.271008538280992,8989.009,9.103869,171.80544,5.1521664,1.9112835,8989.009,1437,1
P20407_A30_D14_p2_B20,,,B1019,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3256,8.088561805276234,16911.316,9.735798,125.80888,4.842681,0.74393314,16911.316,3256,0
P20407_A30_D14_p2_E20,,,B510,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3436,8.142354276849835,17923.951,9.793949,122.375084,4.8152294,0.6827462,17923.951,3436,0
P20407_A30_D14_p1_J9,,,B548,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2578,7.8551570058813445,14344.018,9.571158,120.684616,4.8014326,0.8413585,14344.018,2578,0
P20407_A30_D14_p1_F9,,,B430,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4385,8.386172928977834,21018.908,9.953225,130.35497,4.8779035,0.62017953,21018.908,4385,0
P20407_A30_D14_p1_C9,,,B363,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2424,7.793586803371584,13738.996,9.528067,133.9766,4.9051013,0.97515565,13738.996,2424,0
P20407_A30_D14_p1_E9,,,B102,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2842,7.952615111651,15380.944,9.640949,117.84502,4.77782,0.76617545,15380.944,2842,0
P20407_A30_D14_p1_O9,,,B1302,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3229,8.080237416216702,16892.418,9.734679,131.43195,4.886069,0.7780529,16892.418,3229,0
P20407_A30_D14_p1_M9,,,B165,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3069,8.029432840581244,16169.722,9.690958,133.52376,4.901741,0.8257641,16169.722,3069,0
P20407_A30_D14_p1_P9,,,B205,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2717,7.907651594711089,14744.419,9.598688,112.04298,4.727768,0.7599009,14744.419,2717,0
P20407_A30_D14_p1_I9,,,B425,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3051,8.023552392404348,16096.307,9.686407,123.36957,4.8232574,0.7664465,16096.307,3051,0
P20407_A30_D14_p1_G9,,,B581,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3109,8.04237800517328,16449.354,9.708102,140.5465,4.952628,0.8544195,16449.354,3109,0
P20407_A30_D14_p1_L9,,,B489,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2984,8.001355025826703,15982.698,9.679324,127.52079,4.8560905,0.79786766,15982.698,2984,0
P20407_A30_D14_p1_A9,,,B1356,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2165,7.680637427560936,12328.657,9.419763,131.62476,4.8875237,1.0676326,12328.657,2165,0
P20407_A30_D14_p1_D9,,,B597,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2655,7.884576510596324,14769.908,9.600415,130.1501,4.8763423,0.8811843,14769.908,2655,0
P20407_A30_D14_p1_B9,,,B1423,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1663,7.416979621381154,10100.334,9.220423,108.96843,4.7001934,1.0788596,10100.334,1663,0
P20407_A30_D14_p1_K9,,,B1365,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3249,8.086410275323782,16921.111,9.736377,145.40292,4.9863625,0.85929894,16921.111,3249,0
P20407_A30_D14_p1_H9,,,B1452,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2779,7.930206206684683,15124.662,9.624148,120.17652,4.7972484,0.79457325,15124.662,2779,0
P20407_A30_D14_p1_N9,,,B716,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3167,8.060855752934316,16397.299,9.704933,132.09392,4.891055,0.8055834,16397.299,3167,0
P20407_A30_D14_p3_F20,,,B1088,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3391,8.129174996911793,17925.154,9.794016,125.84384,4.8429565,0.70205164,17925.154,3391,0
P20407_A30_D14_p3_N20,,,B333,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3008,8.009363076630045,16262.944,9.696706,128.05171,4.8602133,0.7873833,16262.944,3008,0
P20407_A30_D14_p3_A20,,,B1311,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3471,8.15248607578024,18077.275,9.802466,140.95255,4.955493,0.77972233,18077.275,3471,0
P20407_A30_D14_p3_H20,,,B1044,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3070,8.029758520440822,16489.271,9.7105255,129.04572,4.867886,0.78260416,16489.271,3070,0
P20407_A30_D14_p3_D20,,,B276,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5077,8.532672762264625,22973.623,10.042146,126.64969,4.84929,0.55128306,22973.623,5077,0
P20407_A30_D14_p3_C20,,,B712,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3477,8.154212694914229,18086.762,9.802991,142.6146,4.967133,0.7885027,18086.762,3477,0
P20407_A30_D14_p3_E20,,,B1472,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3626,8.196161139282902,18309.799,9.815247,132.406,4.8933973,0.72314286,18309.799,3626,0
P20407_A30_D14_p3_L20,,,B63,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3530,8.169336395928386,17882.674,9.791643,135.80835,4.918581,0.75944096,17882.674,3530,0
P20407_A30_D14_p3_B20,,,B1036,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3245,8.085178748074537,16996.117,9.740799,146.66713,4.994961,0.86294496,16996.117,3245,0
P20407_A30_D14_p3_I20,,,B681,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4796,8.475746001502063,22749.318,10.032334,136.03401,4.920229,0.59796965,22749.318,4796,0
P20407_A30_D14_p3_J20,,,B36,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3721,8.222016437202196,18952.256,9.849731,131.32974,4.885297,0.6929505,18952.256,3721,0
P20407_A30_D14_p3_P20,,,B506,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3740,8.227108234348146,18600.39,9.830992,139.13823,4.9426293,0.74803925,18600.39,3740,0
P20407_A30_D14_p3_M20,,,B524,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3044,8.021256180143997,15874.155,9.67251,133.85088,4.9041696,0.84319997,15874.155,3044,0
P20407_A30_D14_p3_G20,,,B749,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3372,8.12355783506165,17555.408,9.773174,139.3671,4.944261,0.7938699,17555.408,3372,0
P20407_A30_D14_p3_F11,,,B617,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3317,8.10711747075039,17490.17,9.769451,145.41174,4.986423,0.8313913,17490.17,3317,0
P20407_A30_D14_p3_N11,,,B291,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3171,8.06211758275474,16766.307,9.727186,128.79163,4.86593,0.7681574,16766.307,3171,0
P20407_A30_D14_p3_A11,,,B74,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3249,8.086410275323782,16987.725,9.740305,148.14656,5.0049295,0.87208,16987.725,3249,0
P20407_A30_D14_p3_O11,,,B1462,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2918,7.978996370854115,15889.699,9.67349,134.87146,4.9117093,0.8487981,15889.699,2918,0
P20407_A30_D14_p3_H11,,,B1030,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3081,8.033334015880062,16291.527,9.698462,135.57271,4.9168572,0.83216697,16291.527,3081,0
P20407_A30_D14_p3_D11,,,B321,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5045,8.526351129201004,22991.758,10.042934,119.74695,4.793697,0.5208255,22991.758,5045,0
P20407_A30_D14_p3_C11,,,B165,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4656,8.446126742982377,22104.15,10.003566,158.00206,5.0689173,0.7148072,22104.15,4656,0
P20407_A30_D14_p3_E11,,,B1448,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4656,8.446126742982377,22267.422,10.010925,126.62371,4.8490863,0.56865007,22267.422,4656,0
P20407_A30_D14_p3_L11,,,B1092,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4127,8.325548307161398,20358.191,9.921288,130.13116,4.8761983,0.6392079,20358.191,4127,0
P20407_A30_D14_p3_B11,,,B14,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3544,8.173293438966228,18082.385,9.802749,154.76219,5.0483303,0.8558727,18082.385,3544,0
P20407_A30_D14_p3_K11,,,B531,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4635,8.441607204459642,21781.133,9.988845,127.17863,4.853425,0.58389354,21781.133,4635,0
P20407_A30_D14_p3_I11,,,B514,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3217,8.076515327552329,16934.602,9.737173,140.13135,4.949691,0.8274853,16934.602,3217,0
P20407_A30_D14_p3_J11,,,B74,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2924,7.981049759665957,15915.164,9.675091,120.19353,4.7973886,0.75521386,15915.164,2924,0
P20407_A30_D14_p3_P11,,,B1156,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3617,8.193676665955241,17969.91,9.79651,135.13635,4.913657,0.75201464,17969.91,3617,0
P20407_A30_D14_p3_M11,,,B613,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2581,7.856319571406588,14351.999,9.571714,126.901634,4.8512616,0.88420874,14351.999,2581,0
P20407_A30_D14_p3_G11,,,B772,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,6196,8.731820582962108,26708.227,10.192764,143.85378,4.9757247,0.53861225,26708.227,6196,0
P20407_A30_D14_p6_O23,,,B840,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4874,8.491875383431948,22744.16,10.032107,117.78429,4.777309,0.5178661,22744.16,4874,0
P20407_A30_D14_p6_P23,,,B284,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4370,8.382747094863314,21250.96,9.964205,136.18414,4.9213243,0.64083755,21250.96,4370,0
P20407_A30_D14_p6_F23,,,B454,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3295,8.100464891029363,17279.639,9.757342,136.69975,4.9250755,0.7911031,17279.639,3295,0
P20407_A30_D14_p6_H23,,,B521,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3006,8.008698182988528,16268.607,9.697054,128.61682,4.8645825,0.7905829,16268.607,3006,0
P20407_A30_D14_p6_D23,,,B516,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3170,8.061802274538348,16870.84,9.733401,114.96507,4.753289,0.6814425,16870.84,3170,0
P20407_A30_D14_p6_A23,,,B93,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3971,8.287025025165063,19800.541,9.893515,121.744255,4.810103,0.61485314,19800.541,3971,0
P20407_A30_D14_p6_K23,,,B297,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2490,7.820439515262181,13817.341,9.533752,121.16468,4.80537,0.87690306,13817.341,2490,0
P20407_A30_D14_p6_M23,,,B293,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3550,8.174984532943087,18188.197,9.808583,130.06792,4.8757157,0.71512264,18188.197,3550,0
P20407_A30_D14_p6_C23,,,B1389,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3299,8.101677747454572,17341.572,9.76092,127.103264,4.8528366,0.7329397,17341.572,3299,0
P20407_A30_D14_p6_L23,,,B428,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4176,8.337348564497175,20508.01,9.928619,128.54938,4.8640623,0.6268252,20508.01,4176,0
P20407_A30_D14_p6_J23,,,B117,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3193,8.069029328774958,17005.305,9.74134,122.75166,4.818277,0.72184336,17005.305,3193,0
P20407_A30_D14_p6_B23,,,B494,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3322,8.108623268354595,17341.57,9.76092,142.16719,4.964013,0.81980574,17341.57,3322,0
P20407_A30_D14_p6_G23,,,B676,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3150,8.055475141757274,16763.027,9.726991,122.316216,4.814752,0.7296786,16763.027,3150,0
P20407_A30_D14_p3_F17,,,B572,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3595,8.18757739559151,18487.283,9.824892,150.63632,5.021485,0.8148105,18487.283,3595,0
P20407_A30_D14_p3_N17,,,B184,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2721,7.909122183211411,15054.625,9.619507,126.70446,4.8497186,0.8416315,15054.625,2721,0
P20407_A30_D14_p3_A17,,,B796,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4899,8.496990484098719,22975.904,10.042245,140.84381,4.9547267,0.61300665,22975.904,4899,0
P20407_A30_D14_p3_O17,,,B1362,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3386,8.127699852817772,17693.633,9.781016,130.16382,4.876447,0.7356534,17693.633,3386,0
P20407_A30_D14_p3_H17,,,B1120,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3939,8.27893600229198,19452.715,9.875793,146.67244,4.9949965,0.7539947,19452.715,3939,0
P20407_A30_D14_p3_D17,,,B135,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2047,7.6246189861593985,11974.881,9.39065,123.34251,4.82304,1.0300102,11974.881,2047,0
P20407_A30_D14_p3_C17,,,B232,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2633,7.876258882303226,14517.405,9.583173,151.3205,5.0259867,1.0423385,14517.405,2633,0
P20407_A30_D14_p3_E17,,,B880,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2574,7.853604813097837,14364.919,9.572614,133.13329,4.8988338,0.9267946,14364.919,2574,0
P20407_A30_D14_p3_L17,,,B996,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3229,8.080237416216702,17050.299,9.743981,146.46538,4.993593,0.85901946,17050.299,3229,0
P20407_A30_D14_p3_K17,,,B332,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3690,8.213652703029998,18337.373,9.8167515,122.89098,4.819402,0.6701668,18337.373,3690,0
