,TPM_p,UMI_p,TPM_logp,UMI_logp
MAGOH,0.21473414050403125,0.45463459774865633,0.6680989017501724,0.3423375174900894
PARP10,0.21479397823935248,0.28271389689121224,0.6679778982708018,0.5486528431028679
IFT52,0.21487526185449388,0.3463785561357766,0.6678135810581549,0.46044900245195874
RRAGB,0.21490948213874672,0.12164151515617382,0.6677444223415681,0.9149181789597753
SLC27A5,0.2149334279756421,0.3613746129840876,0.6676960346883382,0.44204236043084
RAD23A,0.21514626400643114,0.1599617464579907,0.6672661909966187,0.7959838628973075
JKAMP,0.21516497519638775,0.4331462394966644,0.6672284222106201,0.3633654517207933
TVP23B,0.2155314717347675,0.24127689429307392,0.6664893055366531,0.6174842659962498
CNNM4,0.2156364781933328,0.049767264944324006,0.6662777697468137,1.3030562260879366
ATP2A3,0.21577699168129597,0.06660672631214933,0.6659948660413221,1.1764819111788634
TATDN1,0.21578950807801753,0.28137555018195487,0.665969675012667,0.5507136428017179
MIA3,0.2158343850443136,0.09963870346798288,0.6658793657447709,1.001571932283304
FAM211A-AS1,0.21620471612487996,0.01983023782177618,0.6651348369105883,1.7026720773193706
TPMT,0.21623936353506443,0.20227824856996754,0.6650652455816961,0.6940508153701809
AC137932.5,0.21624391749674332,0.31971518465159815,0.6650560995151786,0.4952367367223909
ARF4,0.21633923970193747,0.15652517343833366,0.6648647009010633,0.8054158063208716
TM2D1,0.21658084862483254,0.16666080103484132,0.6643799489308259,0.7781665351218169
G2E3,0.21666367180047572,0.1580478214322781,0.6642139011361144,0.8012114861987194
CEP290,0.21670679738435095,0.4912189576682442,0.6641274660672787,0.3087248807678791
IFRD1,0.21683316469965083,0.1801274142006642,0.6638742915778125,0.7444201854034898
BOLA3,0.2169224146998061,0.2640372054740585,0.6636955698046979,0.5783348723968137
TMEM219,0.21711232679305403,0.18681188397214632,0.6633155182948853,0.7285954997367574
AP1G1,0.21715769274327484,0.392705898229585,0.663224781283199,0.40593257581304243
DFFA,0.21716624052774045,0.07649111441857376,0.6632076868735106,1.1163890116844346
PRKDC,0.2171791775823379,0.08787117077064632,0.6631818157985958,1.0561535871432481
OSER1,0.21729045707438466,0.1442696175251015,0.6629593465324071,0.8408251195682691
SAMD1,0.21734059016778476,0.287989373793483,0.6628591579883114,0.5406235365046337
VPS51,0.217363523774393,0.1702800383584051,0.6628133339968197,0.7688362606628493
RP11-446E24.4,0.21770610951845284,0.3535246473788553,0.6621293831182056,0.45158030224196755
TOR2A,0.21790950540816362,0.0769693618407353,0.6617238250255403,1.1136821141966091
AGA,0.21798011460061284,0.15364480100047678,0.661583123428104,0.8134821307216611
AC005300.5,0.21810503871350337,0.18233093940187367,0.6613343011329317,0.739139630459622
CTB-79E8.3,0.2181932958310812,0.38406394162779656,0.6611585975987179,0.4155964652565355
ELF1,0.2182731836359976,0.09832091859771451,0.660999617081926,1.0073540725539165
RP11-471B22.2,0.2182937215050924,0.3051928555545632,0.6609587551516264,0.5154256372621989
PYCARD,0.21853879927782388,0.049163096216691016,0.6604714474058071,1.3083607737213
SFMBT1,0.21874471646515453,0.10340895238389086,0.6600624280781747,0.9854418616035568
RAD9A,0.21875805365320125,0.2679663620714947,0.6600359493101751,0.5719197197160485
MED10,0.21887088751129696,0.09188002440613768,0.659812001036104,1.0367788981151318
CMPK1,0.21904133366744052,0.455383920148723,0.659473924932114,0.3416223086219995
VRK3,0.21926256389376597,0.2204678783792881,0.6590355118802698,0.6566546772112601
SLC25A6,0.21928748185887187,0.2379710310781041,0.6589861595435765,0.6234759076857523
MFSD1,0.219483758057734,0.5325226256683377,0.6585976123097298,0.27366193531803396
POLB,0.21956236812692131,0.14321318435805525,0.6584420937088412,0.8440169985758113
CDS2,0.21971083593258914,0.0877763166078859,0.6581485235543171,1.0566226475789164
HSD17B14,0.2197441715114639,0.11179664589312666,0.6580826353166641,0.951571225894658
METTL2A,0.21978568926575495,0.32466204489261835,0.6580005888699841,0.4885684802596897
STK19,0.21981127368229297,0.31816443491643576,0.6579500372425879,0.497348368318556
MOAP1,0.22000661873759061,0.21083204750973836,0.6575642535506392,0.6760633735411896
PIGX,0.22029609067091094,0.10618028438129323,0.6569932096813506,0.9739561158279658
TMEM18,0.22052404613533097,0.16566154164276398,0.6565440477630268,0.7807783014231263
CD99P1,0.22055214694686676,0.20276136796319638,0.6564887102608223,0.6930147873990031
PRDX6,0.22057216665426238,0.2068780902439882,0.6564492907675452,0.6842855015526501
IPCEF1,0.22095667358864243,0.10531862145728796,0.6556928768400788,0.977494834121715
PNKP,0.22097541528345002,0.276231143511155,0.6556560412499677,0.5587273587314878
MRM1,0.22099622734228866,0.19079867774950204,0.6556151401538537,0.7194246393179023
SMURF1,0.22105793346708305,0.28784772253521546,0.6554938942430683,0.5408372023537196
E2F3,0.2211253459595374,0.09118025662701361,0.6553614746104262,1.0400991898096534
NFKB1,0.22127322288201012,0.11624362869610023,0.655071138527329,0.9346308414311693
KLHDC2,0.2213170885149901,0.2234617139539725,0.6549850516794239,0.6507968745134458
COA4,0.22136542233266754,0.1887985412194986,0.6548902157196754,0.7240013656670263
STXBP5,0.2214432764755624,0.05539658900661606,0.6547375013529887,1.2565169757266368
TGIF2,0.22147110072145845,0.15710730433948394,0.6546829358789656,0.803803622976654
GPR171,0.2215393640759691,0.18907507776130372,0.6545490952554563,0.723365712318615
TNFAIP3,0.2215721529512364,0.03469565955262765,0.654484822371204,1.4597248523055877
NGLY1,0.22175698803653,0.17889658514525836,0.6541226857335021,0.7473979493528353
STAG2,0.22176387730958988,0.14973639895980528,0.6541091938168494,0.8246726155160534
COX7C,0.2217932388019584,0.2786225335042229,0.6540516971217383,0.55498376307069
OTUD6B,0.22192829660888574,0.19521152187340385,0.6537873202212864,0.7094945527637603
TPGS2,0.22196361868285358,0.1816590120814032,0.6537182034776939,0.7407430519706126
TRNT1,0.22200464556819643,0.16824418811936817,0.6536379376055607,0.7740599292512871
ERMN,0.22213663734387723,0.33291934893480235,0.6533798066741304,0.47766096335513863
MAPRE2,0.22214796768816295,0.32138123470670116,0.6533576555307117,0.4929794850750196
ODF2,0.22230630419344138,0.18522284242051854,0.653048221342379,0.7323054554216246
SGPP1,0.22232067094005067,0.22042895069590923,0.6530201555743242,0.6567313667087289
GOLT1B,0.22233923817629922,0.16472277880417213,0.65298388674016,0.7832463399625182
RP11-47L3.1,0.22257983004799906,0.205547067694624,0.6525141935311383,0.687088714423051
CSNK1D,0.22279694030424285,0.6279902438877623,0.6520907776729403,0.20204710317143693
PRKACA,0.2228369420532312,0.3886660545655345,0.652012809907981,0.41042338825641
TNKS,0.2229063533361579,0.41076159288557446,0.6518775529665425,0.3864101706678578
FAM127A,0.2229228482954296,0.22964403689765878,0.6518454165799265,0.6389448273027313
TRIM62,0.22296837274243184,0.22759259439236904,0.6517567356853018,0.6428418735021628
EXOSC5,0.2230054887473824,0.17890873768867321,0.651684447699079,0.7473684484918287
MVB12A,0.22317099178182584,0.05368757839261789,0.6513622565436492,1.2701261846834668
GRN,0.223188299249937,0.17472347737047286,0.6513285772272278,0.7576487355013432
CDKN2A,0.22329314909065331,0.38474107872436525,0.6511246014147597,0.4148314416867354
PIP4K2C,0.2236039425580236,0.38298093145096945,0.6505205432896428,0.416822848934203
CYTH4,0.22365340303972278,0.0823998669374064,0.6504244893530302,1.0840734896183795
NAB1,0.2237941410506603,0.18272477338802443,0.6501512875247171,0.7382025680478562
KMT2E-AS1,0.2238736709063661,0.21033206883357497,0.6499969794555622,0.6770945064117477
OSBPL7,0.22394716006848886,0.05341798429515566,0.6498544405843505,1.2723125039224228
MZT2A,0.22410728838065788,0.18775425536425575,0.6495440191810011,0.7264102111266082
MANEA,0.22415333731303694,0.25511810460625195,0.6494547907448914,0.593258720333393
MED19,0.2241792927901647,0.24651279204546891,0.6494045052213873,0.6081605393862908
ATP6V1C2,0.22442257841792304,0.1375926336680934,0.648933452277557,0.861404816412531
PSMA7,0.22477791845471276,0.1449722412272931,0.6482463548658621,0.838715146978183
SRR,0.22497264666465192,0.1619902429839215,0.647870282443098,0.790511143147829
GTF2E2,0.22498386120173436,0.544702738883921,0.6478486340771431,0.26384044099420234
Y_RNA-281,0.2250481665975797,0.21386129050015296,0.6477245207828122,0.6698678168475347
RP11-20O24.4,0.22507417151718362,0.04941254424038489,0.6476743397891463,1.3061627838132241
CTC-471J1.8,0.22534102617147952,0.34824098887877714,0.6471597322981661,0.45812011260925445
RNF8,0.22534286505450182,0.19301658020944903,0.6471561882764472,0.7144053833021108
IKBKE,0.22540645353604769,0.14907381312255344,0.6470336539732672,0.8265986396805474
RP11-529H22.1,0.22570294958181905,0.31925650484700135,0.6464627653407685,0.4958602452301595
INPP5E,0.22580033001961325,0.12726645169427533,0.6462754276652927,0.8952860642508215
CLUHP3,0.22596592412803482,0.2355051094119246,0.645957047927613,0.6279996661769816
RPL18AP7,0.22600581100110984,0.21568502976600448,0.6458803942452014,0.6661799972972651
FAM173B,0.22605664408857182,0.2205506199247815,0.6457827239820448,0.6564917171667644
RP11-274B21.10,0.2261523441537228,0.2813293619115069,0.6455989062698191,0.5507849388241913
MADD,0.2264740574072042,0.5239628364066125,0.6449815392148326,0.28069951552754946
SGCB,0.22652075384937548,0.30018132315949114,0.6448920017334867,0.5226163324162065
ZNF180,0.22654408276969923,0.5884602993393253,0.6448472769146288,0.2302828316471512
CCDC64,0.22667766634979916,0.5257542172679909,0.6445912670761648,0.2792172349918621
WI2-3658N16.1,0.22699356034245413,0.0512341523044873,0.6439864632800382,1.290440445024531
MOSPD2,0.22714740992975996,0.20360041717464272,0.6436922109058204,0.6912213364705455
WAS-1,0.22728991560978762,0.07149112688270677,0.6434198326084124,1.1457478572899564
VIPAS39,0.22734752951395587,0.3641786724388846,0.6433097607211823,0.4386854915815158
RP11-35G9.3,0.22760160173466684,0.23786016724791095,0.6428246859409402,0.6236782800847718
RBM12B,0.22762333702436163,0.26432431784394866,0.6427832140637187,0.5778628799268867
C12orf43,0.22764737624735448,0.14798712374331968,0.6427373507933594,0.8297760706219249
PDXK,0.2276760726364621,0.2730532289407732,0.6426826086820666,0.5637526834284972
CEP44,0.22769514097745136,0.1346177663531038,0.642646237145931,0.870897619755869
GBP4,0.22770035786401083,0.07378174880758585,0.6426362868277951,1.1320510551476621
INTS10,0.22785101022592005,0.17486574215690265,0.6423490415402994,0.7572952645607358
HEXB,0.2280483487142173,0.4169427742671823,0.6419730681145573,0.37992354820476143
TUBGCP2,0.22811509556877518,0.2556882991669844,0.6418459742354267,0.5922891457455969
PDIK1L,0.228356224275215,0.18541349571926533,0.6413871463887545,0.7318586579849732
INSL3,0.22840172873870776,0.27755362484921,0.6413006133034218,0.5566530964109182
CDC26,0.22853369124673953,0.29685413947980155,0.6410497656424922,0.5274568906803132
PRPS2,0.22867811195018542,0.4033774115575455,0.6407754021364471,0.39428842518765655
BTN2A1,0.2287569736902124,0.16643472992491146,0.6406256575281236,0.778756044385736
ELAVL1,0.22877853209696317,0.1372682209722297,0.6405847308809935,0.8624299948380323
ZFYVE21,0.22893603381972505,0.1550970581292336,0.6402858453445521,0.8093964397773513
ACTR1A,0.2290357690217106,0.05101708470572508,0.6400966876353227,1.2922843621196158
PPIL3,0.22917682742927167,0.316812042588798,0.639829296950564,0.49919831846366725
SUZ12,0.22938897109823603,0.40426955743087223,0.6394274665843633,0.39332896096057335
CEACAM1,0.2294315759866977,0.4241291708396586,0.6393468116610747,0.3725018565216158
LAX1,0.22959576686044378,0.16118580103818922,0.6390361234434813,0.7926732181287076
PKD1L3,0.23008059483781323,0.5408717234633529,0.6381200084945081,0.26690572268962925
MOV10,0.2302308908211636,0.1514144876140761,0.6378364061053677,0.819832568760452
RP11-398K22.12,0.2302587574239158,0.19544777659908558,0.6377838433089376,0.7089692657087897
RP11-107F6.3,0.23029518596410292,0.2964368099661242,0.6377151403296355,0.528067868936386
UTP18,0.23035250048802056,0.3470560829645464,0.637607069097191,0.4596003391746484
SMARCAL1,0.2303717433600644,0.19544122814478562,0.6375707911141629,0.7089838169370577
HDAC10,0.23053191606301707,0.25322845623808127,0.6372689400768713,0.5964874926010921
MRFAP1L1,0.23058457179679873,0.4341650694898349,0.6371697543165551,0.362345120398067
CCDC127,0.23069691184099922,0.28909767428039507,0.6369582190003189,0.5389554021074593
LMTK2,0.2307097984690696,0.10462968668746218,0.636933960179033,0.9803450751691346
ERCC5,0.23089990311307895,0.18929003433749306,0.636576249315236,0.7228722499884668
ZNF124,0.23092166718327692,0.24317666347133698,0.6365353156897595,0.6140781046127497
CTDSPL2,0.23095468426719828,0.1356821307718707,0.636473224884136,0.867477344810243
ITGB3BP,0.23096538081862814,0.15074646939292766,0.6364531112168011,0.8217528506048923
UBXN2B,0.23125240553929513,0.3675508680823418,0.6359137409370025,0.4346825471956319
TCOF1,0.23141735798189414,0.12481345267797561,0.6356040689234813,0.9037386028831986
POMP,0.23144907566991502,0.2962647207286022,0.6355445493044021,0.5283200613282744
BCAS2,0.23159145763306657,0.14005633339193133,0.6352774638187014,0.8536972474617909
NBPF1,0.2318219337547937,0.19915378613645843,0.6348454758011361,0.7008114327518083
YIPF5,0.2318735645608417,0.4434501928527378,0.6347487615809767,0.35315515189524543
CNNM3,0.23198972216485222,0.12071050170712189,0.634531255221017,0.9182549450223393
HERC2,0.23212273392195684,0.6568026463038908,0.6342823229936537,0.18256510608218754
APOL1,0.2321553398990374,0.38459644296452544,0.6342213224995754,0.41499473675906323
ULK3,0.23230779712900038,0.30065408291881246,0.6339362133884376,0.52193289400684
UPF3B,0.23231153244915356,0.2837493651062808,0.6339292303430608,0.5470651015385471
RAB4B-EGLN2,0.23237730074455767,0.22021540916607757,0.6338062972922595,0.6571522953476524
POMZP3,0.23240964296514263,0.2745888348101589,0.6337458564896711,0.5613171257988975
PMS2CL,0.23282722451000065,0.12477891348954592,0.6329662389569428,0.9038588003016574
HSD17B7P2,0.23304012879978883,0.2830089664335222,0.6325692883485401,0.548199804719832
CD2,0.23309980111582176,0.24987308826366939,0.6324580970257039,0.602280515574038
FAM177A1,0.23328849174156796,0.19461895741060153,0.6321066846799199,0.7108148583234827
RP11-293I14.2,0.2336025145755753,0.04355900628177733,0.631522486643461,1.360922036429195
ACTR10,0.2337731418627671,0.14596528815008988,0.6312053862914814,0.8357504110459396
SNX1,0.23385121572667875,0.12412262609587464,0.6310603679747815,0.9061490445051914
WDR54,0.23400114310555417,0.4653418666556113,0.6307820210376271,0.3322278723763644
OSGEPL1,0.23427443043403912,0.3492681661034314,0.6302751093005375,0.4568409961420496
SUPT5H,0.2342843139532711,0.5778301219540323,0.6302567877649082,0.23819982237856277
GTF2IRD2B,0.234331201891343,0.07095017344459591,0.630169879960314,1.1490465385301316
PIDD,0.23433605285282355,0.3074392800474038,0.6301608895912124,0.512240645561031
COPS7A,0.2343684439493427,0.2110770406775564,0.6301008633930452,0.6755590033068185
DUSP18,0.23443702844152117,0.2597763305303484,0.6299737920661777,0.5854004221173146
ZNF184,0.2344721144451547,0.14451322196077196,0.6299088001246483,0.8400924161468225
NRBP1,0.2345374128801748,0.24477258798104043,0.6297878697446149,0.6112372203302338
DHFRL1,0.23458080818497093,0.26970760719587666,0.6297075218040704,0.5691068039490381
CBR3,0.23470056159680025,0.19943620400992773,0.6294858712105271,0.7001960006155487
SETD6,0.2347351527549432,0.39627740095995445,0.629421867775458,0.40200069405046596
RAB21,0.23475493259276675,0.4352398983034135,0.6293852737143996,0.3612712998476129
BZRAP1,0.23485249268674466,0.6669397439786198,0.629204825924193,0.17591340152526586
BRAT1,0.23490874703826778,0.134444003899156,0.6291008115760505,0.8714585622140413
LSP1,0.23494574822274827,0.010646047626637149,0.6290324099306941,1.9728115952796044
POM121C,0.23503952626036337,0.34579341843638733,0.6288590969057477,0.46118327700761613
SLK,0.23507093143584565,0.3810425473971083,0.6288010718428624,0.41902652808262675
DOLK,0.23512404327990785,0.22268013647574744,0.6287029585828814,0.6523185211955022
MSTO1,0.23515115522687838,0.3432511828767476,0.6286528833545326,0.46438795746787415
RP6-206I17.2,0.23515930406166105,0.12360125585116581,0.6286378337467234,0.9079771165735737
NKIRAS2,0.23517413946068463,0.0833769724846565,0.628610436452214,1.0789538786637731
EXOC5,0.2352443112522614,0.267798568618047,0.6284808700117528,0.5721917486195476
MITD1,0.23565769116249402,0.12302838616583366,0.6277183815995611,0.9099946728462224
TMCO6,0.2356791258261308,0.13168244355770722,0.627678881370384,0.8804721230964003
AP3B1,0.23568117058823088,0.4121252636912691,0.6276751134293689,0.3849707619728392
CISD1,0.23578291763737588,0.2163034578884863,0.6274876625342395,0.6649365377505297
SEC14L2,0.23585997218187385,0.1768651480445763,0.6273457570184303,0.7523577380520106
CCNT1,0.2358770480600877,0.16342185615331467,0.6273143159427167,0.7866898610715465
DNAJC16,0.23587962032163026,0.178090518512407,0.6273095799460946,0.7493592016336348
